id,fecha,usuario,texto,tema,sentimiento,likes,reposts
yt_comm_UgzveNCu8raDjT6PmFJ4AaABAg,2024-01-01,anom_user_yt,ME ENCANTA TU INTELECTUALIDAD. DIALOGAR CONTU PERSONA PUEDE SER UNA EXPERIENCIA ENRIQUECEDORA PARA AMBOS. BUSCAME EN Abel M. Ortiz o Vivir Para Ser. A Laje lo leí y es el más idiota de los idiotas que busca sobre todo visitar paises para crear debates personalistas sin argumentación. Ti diras. Saludos desde Puertop Rico.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxPHa29cr7XVMaJwdd4AaABAg,2024-01-01,anom_user_yt,No sé qué tiene que ver la foto de Billie Eilish,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzL2lmwnTQcHL8kYFp4AaABAg,2024-01-01,anom_user_yt,El hecho de que a una generación no se la pueda criticar ni cuestionar habla a las claras de que es una generación mimada y de cristal mis padres y abuelos estavab demasiado ocupados sacando a mi país de la posguerra en vez de haciendo videos aliadas y ridículos de gente que no rs nadie y se cree el centro del mundo.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy1xz3rAWaPu611bYF4AaABAg,2024-01-01,anom_user_yt,"La mayoria de los jovenes que vienen a prestar servicio social no quieren hacerlo, ni aprender nada, solo les gusta estar en el telefono. Me pesa decirlo pero la mayoria solo quiere que se le firme para liberar ese tramite sin presentarse a hacer algo (y antes de que me tiren odio, no se les trata mal y buscamos enseñarles cosas utiles, tambien soy consciente que esto no es un estudio, solo una observacion de lo que comunmente pasa aqui). Sin embargo me he topado con un par de grata sorpresa, 2 jovenes que realmente estaban dispuestos a aprender y que eran muy responsables en su tiempo que pasaban en este departamento.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxEJ3sdSRO3p0U9a1Z4AaABAg,2024-01-01,anom_user_yt,Mmm Si tienes razón 👍 la generación Z está más informada.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzNayxvZB3rY0lTaXZ4AaABAg,2024-01-01,anom_user_yt,"El problema es simple, los que se presentan en los medios de comunicación como representantes de la generación Z no son los mas carismáticos y talentosos sino los mas idiotas , disforzados, exagerados, etc.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxnOHylhi62ijMCP0V4AaABAg,2024-01-01,anom_user_yt,Los boomers fueron los primeros llorones por que fueron los primeros  que  moldearon las reglas  para q vivamos mas comodamente en ella .,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx7EuRUPVYfv4Zd5Vp4AaABAg,2024-01-01,anom_user_yt,Los milenials más jóvenes apenas tienen 24 años y esta señora ya los quiere matar jajaja 😂,Opinión Pública / Testimonio,real,1,0
yt_comm_UgweSua7g2ZCItXvMgF4AaABAg,2024-01-01,anom_user_yt,"A quién le importa el estúpido Medio Ambiente !!!!!!
Arena ven a mí...",Opinión Pública / Testimonio,real,1,0
yt_comm_UgzOf8IAT5bXdhwes-R4AaABAg,2024-01-01,anom_user_yt,""" Estos jovenes no saben nada , estos jovenes estan perdidos""  yo recuerdo que en mi niñez los mas viejitos decian sobre nosotros (tengo 55 años ) y despues oía a mis viejos que sus padres decian lo mismo sobre ellos , creo que siempre ha sido lo mismo y el mundo sigue igual , la sociedad mejor dicho , perooooooo hay una cosa que me hace pensar un poquito ( yo tambien pienso ) : la generacion de jovenes de hoy tiene en sus manos una cajita aplastadita con una pantallita en la que hay una gran cantidad increible de conocimientos , ciencias , artes , hay muchos que sacan provecho de esto que ninguna generacion anterior tuvo , perooooooooo .......la INMENSA mayoria prefiere acceder al regeton , tik tok y estupideces e imbecilidades de ese nivel",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxYMETjKjrVgEPDLeF4AaABAg,2024-01-01,anom_user_yt,Miren y atiendan ustedes de todas las generaciones yo no defiendo a nadie ni soy de nadie sin antes eso hizo primero algo por mi,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw1TQJrNJpkz7tYj314AaABAg,2024-01-01,anom_user_yt,"Esas críticas a nuestra generación me parecen más un asunto de clase social, especialmente en el contexto latinoamericano y del tercer mundo en general. Dentro de una misma ciudad hay jóvenes que tienen una vida muy dura; bajos recursos económicos, violencia familiar, trabajo infantil, etc, mientras que los más acomodados lo tienen todo.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz09BLI5tLZa-En_BV4AaABAg,2024-01-01,anom_user_yt,"segun miu punto de vista. la generacion Z es muy diferente a las otras. por el echo de que tienen la globalizacion, los  medios de comunicaciones y demas.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw85t8iY1Rr6S_d9gd4AaABAg,2024-01-01,anom_user_yt,bueno aqui en mi pais la republica dominicana la generacion z  es una caso perdido   el futuro es oscuro,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx5Y5iyAbq4AxmuBAl4AaABAg,2024-01-01,anom_user_yt,Oigan yo soy Yucateco xD ✌🏼,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyvcenDp1Fam7oOwGV4AaABAg,2024-01-01,anom_user_yt,Si siento que sean frágiles. Son más expresivos pero no hay que negar que son más débiles.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxDOsHTLOJhphu6rmd4AaABAg,2024-01-01,anom_user_yt,Jajajaja 😂 millenial presente! Desde mi oficina de godin,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJEwYnqh-QsVuj8NV4AaABAg,2024-01-01,anom_user_yt,"Pienso que los que nacieron en esa época y se perdieron hoy día no son personas utiles , es en parte porque a su tiempo tuvieron tuvieron ausencia de padres ..",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxKKkU-wJFh0r6rcvV4AaABAg,2024-01-01,anom_user_yt,"La verdad siento que la gente se ha vuelto más intolerante e individualista, es cada vez más común escuchar o leer cosas como ""a nadie le importa"" o ""a nadie le gusta"" como si todos pensaran como él o ella. Hay como un enorme rechazo a las ideas contrarias a uno y muchos son capaces de compartir noticias falsas si se ajustan a sus ideologías. Y esto aplica para todas las generaciones, así es que estamos en una ""época de cristal"" donde todos se quejan de todo.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwUQFMu9D1qA13a6Ll4AaABAg,2024-01-01,anom_user_yt,"¿hablar de una mayor capacidad de exponer sus problemas emocionales y psicológicos, es decir que son Cebras, niñas de 09 años o que se autodeterminan mujeres siendo varones y viceversa?",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz_6FhEANmcxr7Nzx14AaABAg,2024-01-01,anom_user_yt,ay no se que generación serás porque te burlas siendo ya vieja porque joven no te vez,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx1sXqbt4cxuviKKyd4AaABAg,2024-01-01,anom_user_yt,Soy generacion X y estuve ya con dos de generacion Z y de verdad que cansan .Quieren todo rapido y quieren tener todo pero no hacen nada por ello para alcanzarlo .Quieren llegar a la meta sobre los hombros de los demas y todo lo que han aprendido fue que lo vieron en wikipedia nada de experencia personal,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz817xSA0YW2p_vmUZ4AaABAg,2024-01-01,anom_user_yt,"Una cosa de la que no se habla es que la generación Z creció de la mano con netflix y demás plataformas de streaming en donde se romantizan las enfermedades mentales, la homosexualidad y en general el ser ""diferente"". Obviamente,  la generación Z al ser menos social que las generaciones anteriores buscan imitar lo que ven en redes y en series o películas. Personalmente creo que muchos de los chicos de dicha generación son más abiertos en hablar sobre problemas mentales (homosexualidad, etc.) simplemente por que quieren pertenecer a algo que ellos consideran que ""se ve cool"" no precisamente por que sean más concientes o inteligentes.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyCWTjijN78DgBbdpJ4AaABAg,2024-01-01,anom_user_yt,Niños ya adultos,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxrXpTnUzNt3iZVMt94AaABAg,2024-01-01,anom_user_yt,"Bueno ,bueno , quitenles la Internet y vmos como hacen berrinche , de seguro hasta comienzan a amenazar con suicidarse",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugzoqlb8mG0dnk1b4xt4AaABAg,2024-01-01,anom_user_yt,Tu manera de enfocar ese tema es ....,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzsQeWOQclvOLfgrIV4AaABAg,2024-01-01,anom_user_yt,Sabrina te adoro,Opinión Pública / Testimonio,real,0,0
yt_comm_UgygPhZlbao8DqEDeO14AaABAg,2024-01-01,anom_user_yt,"No creo que esté mal que se expresen abiertamente. Pero... Es necesario hacerlo por todo? Créeme que sufren y por eso merecen todo? Si están muy informados y si son más tolerantes?🤔 Bien informados? Tolerantes hasta que alguien o algo no le pise un callo y se pongan a llorar. No se, no creo que sean peores o mejores que otras generaciones, diferentes? Si! . Por cierto soy Yucateco LOL 😂",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyvPS-nOHnzuxpiwoF4AaABAg,2024-01-01,anom_user_yt,"Tengo sobrinos de la generación z y la verdad entiendo un poco a los boomers. Tienen mas de 18 años y solo se meten en problemas, no quieren estudiar ni comprometerse en un trabajo seriamente (porque son flojos, no porque busquen algo mejor). Y comparandolos conmigo y sus padres pues la situación es bastante alarmante ya que mis hermanos y yo a esas edad, o estábamos estudiando y viviendo por nuestra cuenta, otros ya estaban trabajando. No se a que se deba pero al menos en el caso de mi familia, usan las enfermedades mentales como excusa para sus errores, ya que no buscan ayuda psicológica y solo lo sacan a colación cuando se metieron en algún problemita. En fin, es una generación compleja.",Opinión Pública / Testimonio,real,1,0
yt_comm_UgyLs2uyOy4XTisDcD94AaABAg,2024-01-01,anom_user_yt,Esa greta le falta es chiche 😂,Opinión Pública / Testimonio,real,0,0
yt_comm_UgySFGQe00h8LfJSN1B4AaABAg,2024-01-01,anom_user_yt,I understand English 🤨 soy generación z,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwY1RS8dzVuf5eLKU14AaABAg,2024-01-01,anom_user_yt,"A los Z un consejo, cuando tengan alguna duda existencial recurran a los refranes populares, están llenos de sabiduría. Huyan de cualquier tipo de terapia holística. El mundo está loco y nadie se va a salvar",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwjiLTARjvEEVp0ogR4AaABAg,2024-01-01,anom_user_yt,Estoy un poco mas preocupado por la generacion Llados. Aunque entiendo que siempre pasa lo mismo con las nuevas generaciones.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugzs_xMgUUy6_QegjlJ4AaABAg,2024-01-01,anom_user_yt,Yo tengo más huevos que todas las generaciones juntas,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzsB1XsSPJYuvGwTy94AaABAg,2024-01-01,anom_user_yt,una generación formateada por el algoritmo,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyvPS-nOHnzuxpiwoF4AaABAg.9svRVcSYWDC9ubHgPrMwKG,2024-01-01,anom_user_yt,"La situacion economica mundial es otra en tu epoca todavia el ser profesional te daba garantia de una vida plena hoy en dia se exige cuota de conocimiento, experiencia y habilidades absurda en gente joven si no eres un supergenio con mente de tiburon o un politico desalmado no llegas a una calidad de vida plena el echale ganas al trabajo duro se transformo en echale ganas a la estafa, robo o a la perfeccion academica.",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy87HzfaRudjcr_5bx4AaABAg,2024-01-01,anom_user_yt,Desgeneración mas qe generación. Lo peor...qe nos pudo pasar.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwNgiH_prIoRyGzJwF4AaABAg,2024-01-01,anom_user_yt,"Usualmente digo: OK! Si son lo que son, pero gracias a quién/es? No aparecieron de la nada. O fueron depositados acá desde el espacio exterior. Hubo padres y madres que los ""criaron"". Así que ""la culpa no es del chancho, sino del que les da de comer.""; si vamos a criticar antes de hacer una autocrítica, veamos que es crítica no se convierta en ""escupir para arriba"".

Ah! Aclaro, no es que ""banque"" a esta generación. Pero aunque no tenga hijos, me hago cargo, como parte de la sociedad que soy.",Opinión Pública / Testimonio,real,1,0
yt_comm_UgwXf8tQRMwj45Fcl094AaABAg,2024-01-01,anom_user_yt,Bueno voy a dar mi humilde opinión soy del año 1988 yo pienso que los jóvenes de ahora no tienen la culpa de haber nacido en estas épocas pero cada uno es responsable de sus actos recuerden que nada dura para siempre al buen entendedor pocas palabras,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxg2oQf8DxOMqjv_uJ4AaABAg,2024-01-01,anom_user_yt,"Mis alumnos universitarios era milenials y la mayoría son medicres, afortunadamente algunos se salvaron y son exitosos profesionales en Quintana Roo Mexico, hace 20 añis estuduaban marketing y turismo y hoy son Managers o Emprendedores.
De cualquier manera tire la toalla y tenuncue a la Universidad, oues los Z y de Cristal eran adultos  jóvenes rudos y maleducados. Actualmente trabajo con niños de 6 a 12 años y sin brullanres, muy inteligentes y mas humanos",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzMkYPc6QirkqCNW_l4AaABAg,2024-01-01,anom_user_yt,"Después de ver todo el video, con mayor razón puedo afirnar que la generación Z sí es una generación de cristal.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgylEghC0Q9WOc1flXB4AaABAg,2024-01-01,anom_user_yt,"Bueno yo soy de los X's y siempre todas las generaciones fuimos tratados igual excepto tal vez por los boomers, no se, pero lo viejos ""siempre saben más...""",Opinión Pública / Testimonio,real,0,0
yt_comm_UgypODXUC9Th7YEdRol4AaABAg,2024-01-01,anom_user_yt,porque no te gusta lo que dice agustin laje?,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzPALyfCkAbZvOLsyJ4AaABAg,2024-01-01,anom_user_yt,Solo esa generación Z es más influenciable por el hecho de haber tanta infoxicación,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwkJHzqYTEeLLypTdl4AaABAg,2024-01-01,anom_user_yt,Si será espantosa la generación Z q hasta Eminem le dedico una barra 🤣🤣🤣🤣🤣,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy3tBjnReXNFnoCkz54AaABAg,2024-01-01,anom_user_yt,"Las nuevas generaciones  cada vez mas están perdiendo los valores , ese es el grave problema.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwcJ0IwrpWf_-6939F4AaABAg,2024-01-01,anom_user_yt,"No sé dirige nomás a la generación ""Z"" también se refiere a la generación ""Y""
😏😏😏😏",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzB1-3r40Di1H4q9014AaABAg,2024-01-01,anom_user_yt,No se pongan a inventar con satanismo ni sesiones espiritistas. Por su bien.,Opinión Pública / Testimonio,real,1,0
yt_comm_UgxVxv5LM7CfW3DnScx4AaABAg,2024-01-01,anom_user_yt,Todos los zombies con celular dan flojera; no importa que generación,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugxm5AlbPo90XPUwKvN4AaABAg,2024-01-01,anom_user_yt,Recuerdo que los millenials solíamos ser emo jajjaa,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy6tdl66gD5SvyMm5J4AaABAg,2024-01-01,anom_user_yt,Que les pasa locos nosotros no somos ignorantes,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzzYAVD55rvlPegU494AaABAg,2024-01-01,anom_user_yt,Con esta generación llenamos el arca del Noé,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw33ZoE-yhdWIphdUN4AaABAg,2024-01-01,anom_user_yt,"Generación Perdida solo hay una, y es la que presidía el enorme escritor Ernest Hemingway. No la uses para calificar a esta generación de intrascendentes.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugzq5k2Xv-1NL_GKp0x4AaABAg,2024-01-01,anom_user_yt,"Ya bueno... de extremo a extremo no hay pensamiento crítico que valga, no se trata de justificar sus comportamientos con teorías absurdas que no se podrían probar nunca ya que las variables son interminables, pero tampoco es cuestión de condenarlos, al fin y al cabo, así se han desarrollado en la realidad que les ha quedado. Es un tema muy complejo como para responderte a todo en un comentario, pero tener acceso a la información no implica que le des un buen uso a esa información. De hecho, los vídeos realmente informativos tienen muchas menos visitas y likes que los de los ""influencers"" (grandes trabajadores, mejores personas, seguro) que lo único que hacen es crear debates absurdos entre la sociedad lucrándose de ello, el pensamiento crítico no es algo que la mayoría desarrolle, el ser humano tiende más a seguir al rebaño, las redes sociales magnifican las consecuencias del fanatismo, refuerzan estereotipos y crean mayor división entre la gente, que ve mucho más factible insultarse antes que llegar a un acuerdo, este tipo de comportamientos cada vez se reproduce más fuera de las redes; siempre ha estado ahí, pero hay comportamientos ridículos que se ven ahora que antes no estaban: beber lejía por un reto viral (antes podía haber un grupo de amigos que lo hiciera, ahora uno hace que lo hagan miles), hacer como que recoges basura para un vídeo y al acabar dejar la basura donde estaba, chillar y golpear a tus padres porque tratan de ponerte límites, el poder de las ""etiquetas"" a la hora de encasillar a la gente poco tiene que envidiarle al racismo, problemas de salud mental generados por absurdeces, hay gente que ha pasado por traumas importantes que está más sana mentalmente que alguien que se siente excluido hoy en día, etc. etc. Los resultados escolares tienden a ser mejores porque se ha facilitado el proceso, al final ya se sabe que el sistema educativo es sólo un entrenamiento para tu mundo laboral, que poca intención hay en ese sistema de que realmente seas una persona pensante y sepas lo necesario para la vida. Nadie es culpable de la sociedad que le toca vivir, pero todo el mundo es responsable de sus actos y pensamientos. Y habría más cosas que mencionar, pero ya me he extendido demasiado en un comentario que probablemente ni sea leído, pues hace 4 meses ya no es ""actual"".",Opinión Pública / Testimonio,real,0,0
